,group_id,average,count,std,min,Q1,Q2,Q3,max
10665,5691.csv,2404.600674229,7.0,416.9692874092102,1770.0,2349.9999988014997,2362.204722,2400.0,3200.0
10666,163.csv,686.210466,200.0,218.18792949974525,50.0,598.0,600.0,829.25,1400.0
10667,6398.csv,695.3739874937501,8.0,323.4167553008613,110.236,556.1023616375,807.0866133500001,925.1968494500001,984.2519675
10668,7086.csv,3125.80954715625,16.0,908.6625186556179,1377.9527545,2600.0,2917.5,3600.0,5000.0
10669,9915.csv,314.9606296,2.0,389.7438947446528,39.3700787,177.16535414999998,314.9606296,452.75590505,590.5511805
10670,7938.csv,1069.082430659375,32.0,674.2913959502848,100.0,651.968503425,1000.0,1363.75,3307.0866108
10671,1391.csv,561.0088767093243,74.0,220.6152205431108,39.3700787,389.76377913,590.5511805,708.6614166,1190.0
10672,605.csv,1465.580424152381,21.0,817.2181165024045,100.0,650.0,1500.0,2000.0,2900.0
10673,2698.csv,734.6581681468908,119.0,358.4281322124901,25.0,525.0,700.0,984.0,2200.0
10674,2840.csv,959.4038243928572,14.0,521.3867388118222,100.0,642.913385375,1160.5511805,1200.0,1800.0
10675,3586.csv,730.7961504327777,18.0,499.8450254141827,106.29921249,312.5,537.5,1195.0,1900.0
10676,2854.csv,3245.3091119509068,3520.0,127689.38836333485,1.0,590.5511805,984.2519675,1299.21,7576100.0
10677,3592.csv,600.0,3.0,0.0,600.0,600.0,600.0,600.0,600.0
10678,89.csv,647.6081732859491,1041.0,160.59501502295507,23.622,583.0,600.0,736.219,1496.0
10679,611.csv,718.5927693352942,17.0,395.6709068586388,1.0,350.0,800.0,940.0,1500.0
10680,1385.csv,814.4444443877778,9.0,332.0339257031869,185.0,800.0,825.0,930.0,1390.0
10681,177.csv,683.3303088975001,4.0,109.38196321501736,566.0,605.0826766925,684.055117795,762.3027500000001,799.211
10682,7092.csv,1717.2337973613692,130.0,1292.0375914444635,39.3700787,1062.5,1687.5,2000.0,11800.0
10683,5685.csv,3600.0,2.0,1697.0562748477141,2400.0,3000.0,3600.0,4200.0,4800.0
10684,9097.csv,590.5511805,1.0,,590.5511805,590.5511805,590.5511805,590.5511805,590.5511805
10685,8389.csv,3152.566482910718,264.0,1640.1908055468691,200.0,1500.0,3599.9999981640003,4506.8874965575005,8999.982
10686,12292.csv,738.4835,4.0,25.672417682537546,700.0,737.5,750.9835,751.967,751.967
10687,5875.csv,827.6292650416667,12.0,738.2233766740889,100.0,364.75,595.27559025,1122.0,2600.0
10688,11943.csv,1441.6594094454547,11.0,952.17727671558,393.700787,905.5118101,1102.3622036,1633.85826605,3598.418
10689,10485.csv,1095.1756613498508,67.0,556.2421328676477,39.3700787,708.6614166,1181.102361,1456.6929119000001,2755.905509
10690,9929.csv,1064.9606290333331,9.0,1934.3363462966915,39.3700787,39.3700787,590.5511805,750.0,6141.7322772
10691,639.csv,662.7725025320334,30.0,302.75903523216306,49.9999,500.0,595.27559025,795.0,1378.0
10692,7904.csv,1378.1111013626069,478.0,815.0984272910459,39.37,984.2519675,1324.0,1546.023620863,8800.0
10693,7910.csv,1486.6833547660606,165.0,2392.4257577234557,60.0,760.0,1300.0,1500.0,19685.0
10694,2868.csv,1360.3674536666667,3.0,962.6016725970256,500.0,840.5511805,1181.102361,1790.5511805,2400.0
10695,5861.csv,800.0,1.0,,800.0,800.0,800.0,800.0,800.0
10696,11957.csv,3201.5748007,2.0,2264.968804304927,1600.0,2400.78740035,3201.5748007,4002.3622010500003,4803.1496014
10697,10491.csv,1598.7399992248,5.0,681.019777543911,393.7,1799.999998164,1800.0,1999.99999796,2000.0
10698,13198.csv,1168.3723333333332,6.0,598.6010824987428,47.244,1097.2425,1300.0,1550.0,1700.0
10699,12286.csv,779.3299999999999,2.0,99.94247245290666,708.66,743.995,779.3299999999999,814.665,850.0
10700,7045.csv,1100.0,1.0,,1100.0,1100.0,1100.0,1100.0,1100.0
10701,8376.csv,2111.8565155712613,157.0,1408.520050127268,150.0,1259.8425184,1811.0236202,2500.0,7480.314953
10702,13173.csv,354.3307083,1.0,,354.3307083,354.3307083,354.3307083,354.3307083,354.3307083
10703,1434.csv,670.2125981199999,5.0,538.2618099532198,120.0,360.0,393.700787,1102.3622036,1375.0
10704,9068.csv,462.5,4.0,25.0,450.0,450.0,450.0,462.5,500.0
10705,5652.csv,1000.0,5.0,574.4562646538029,300.0,700.0,900.0,1300.0,1800.0
10706,3223.csv,1063.3522665083883,412.0,419.88001925246556,39.3700787,984.2519675,1181.1,1300.0,2362.204722
10707,11764.csv,364.33055089999993,12.0,209.55816812559314,118.1102361,226.377598375,275.5905509,541.338582125,708.66
10708,2883.csv,1131.8841426976755,795.0,4455.009803087232,39.0,500.0,709.0,984.2519675,56900.0
10709,3545.csv,472.0,1.0,,472.0,472.0,472.0,472.0,472.0
10710,11002.csv,1415.2900934511451,221.0,836.6689864237462,25.0,590.5511805,1663.0,1890.0,3937.0
10711,5134.csv,317.719652729,10.0,366.9785470675789,3.937,114.37,218.1102361,333.25,1250.0
10712,1352.csv,754.9770773263142,70.0,467.29240819960313,19.0,418.0,700.0,999.9995,2000.0
10713,7723.csv,1173.2057883736486,74.0,1014.9161105362335,85.0,600.0,900.0,1377.988188625,7200.0
10714,8410.csv,1115.1399149715382,13.0,1110.85193418742,196.8503935,393.700787,500.0,1210.0,3900.0
10715,6429.csv,502.62467140333337,3.0,184.0875725680676,354.3307083,399.60629880500005,444.88188931,576.771652955,708.6614166
10716,1346.csv,2852.885172575889,2503.0,16716.581735354826,3.93700787,1180.0,1700.0,1805.51,771652.0
10717,7737.csv,1779.2985171922078,77.0,886.8385201273672,440.0,1200.0,1620.0,2110.0,4670.0
10718,8404.csv,6897.713344709889,81.0,41223.29885574758,39.3700787,452.75590505,790.0,1000.0,354330.0
10719,2897.csv,100.0,1.0,,100.0,100.0,100.0,100.0,100.0
10720,3551.csv,314.9606296,1.0,,314.9606296,314.9606296,314.9606296,314.9606296,314.9606296
10721,11016.csv,968.2245661563637,55.0,740.1032877810618,75.0,325.0,697.0,1425.0,2600.0
10722,10308.csv,1083.9345226498137,290.0,769.0593424989206,39.37,472.4409444,842.51968418,1771.65,5905.511805
10723,5120.csv,1157.5507932108915,46.0,1151.934412784568,50.0,395.27559025,799.9999996175,1374.8031492750001,6500.0
10724,5646.csv,4261.944246285484,62.0,4222.599343673587,2.0,1647.75,3587.5,5800.0,31200.0
10725,2129.csv,559.4803144599998,15.0,88.8759887229637,275.5905509,590.5511805,590.5511805,590.5511805,600.0
10726,3237.csv,900.0,1.0,,900.0,900.0,900.0,900.0,900.0
10727,11770.csv,753.937007105,2.0,91.86820376123956,688.97637725,721.4566921775,753.937007105,786.4173220325,818.89763696
10728,4558.csv,3672.4868305413793,29.0,6833.557910629263,100.0,1000.0,1150.0,2000.0,28300.0
10729,7051.csv,890.0,1.0,,890.0,890.0,890.0,890.0,890.0
10730,8362.csv,3234.829852091428,28.0,2145.354584407213,385.82677126,1792.9125,2290.0,4734.2425,9700.0
10731,12279.csv,775.0,1.0,,775.0,775.0,775.0,775.0,775.0
10732,13167.csv,7523.62204705,6.0,17478.39248145333,200.0,314.9606296,413.38582635,577.952755775,43200.0
10733,1420.csv,610.23503935,2.0,807.3249696348131,39.3700787,324.802559025,610.23503935,895.667519675,1181.1
10734,11980.csv,407.18503935,2.0,520.1689057949562,39.3700787,223.277559025,407.18503935,591.092519675,775.0
10735,10446.csv,2309.3267694749998,4.0,3738.6161163162596,300.0,370.5,511.9606296,2450.787399075,7913.3858187
10736,2101.csv,1910.8494085387501,8.0,2093.492031931967,400.0,622.4409444,849.5,2537.5,6507.87400911
10737,11758.csv,835.010353515,14.0,971.193699614098,157.4803148,199.8031494025,352.16535415,1132.8736388,3543.3
10738,4570.csv,2400.0,1.0,,2400.0,2400.0,2400.0,2400.0,2400.0
10739,7079.csv,1126.2349668559107,157.0,638.9370929634404,29.0,787.401574,1000.0,1390.157478897,3583.0
10740,12251.csv,698.9084593186428,28.0,509.0190406676845,118.11,444.881216425,590.5511805,766.8503935,2862.199
10741,1408.csv,634.7915735924643,285.0,515.5163005644035,25.0,314.9606296,450.0,787.401574,5000.0
10742,9054.csv,569.0275589134376,32.0,285.0771518013828,1.0,444.78346445750003,518.5,700.0,1220.4724397
10743,6367.csv,1090.3710671136362,11.0,522.4874534598192,787.4,793.306287,800.0,1066.928082125,2149.602
10744,9732.csv,277.11023013375,8.0,214.60202726444265,23.622,50.905511805,352.8503935,403.34645658750003,590.5511805
10745,62.csv,657.9324652693045,417.0,175.28304073707181,10.0,591.0,610.0,752.0,1578.737
10746,6401.csv,956.2990530425001,20.0,244.50166321485875,314.9606296,799.2121982075,1094.48818786,1099.4094476975001,1102.3622036
10747,12537.csv,586.6129999999999,2.0,161.46500505682334,472.44,529.5264999999999,586.6129999999999,643.6995,700.786
10748,822.csv,550.0,1.0,,550.0,550.0,550.0,550.0,550.0
10749,4216.csv,865.0980210862616,86.0,699.7426216304309,39.3700787,393.700787,590.77559025,984.2519675,3346.4566895
10750,3579.csv,2169.721858828328,61.0,1418.5540976181978,39.3700787,999.998,2677.16,2700.782,10236.220462
10751,10320.csv,1501.127103888889,9.0,1242.7545630152301,300.0,900.0,1062.9921249,1770.0,4330.7
10752,2667.csv,758.7200062701493,67.0,627.2824241939173,1.0,500.0,700.0,900.0,5000.0
10753,5108.csv,8.0,1.0,,8.0,8.0,8.0,8.0,8.0
10754,4202.csv,863.0666666666667,15.0,656.472659279084,100.0,700.0,700.0,850.0,3000.0
10755,10334.csv,4389.76377505,4.0,2087.3568705971265,1259.8425184,4360.2362160249995,5393.7007819,5423.228340925,5511.811018
10756,2673.csv,1012.83464534,5.0,263.0981330420975,787.401574,826.7716527,1000.0,1000.0,1450.0
10757,9726.csv,1666.4168665125003,20.0,4261.624090235666,129.921,498.03125,600.393700175,915.354329775,19685.0
10758,6415.csv,826.1465333333334,15.0,101.79135462929388,725.0,763.0,826.77,836.6125,1160.0
10759,76.csv,701.6093479857254,874.0,228.88832422437545,3.937,600.0,740.0,850.0,2000.0
10760,12523.csv,1286.6147143937499,8.0,771.6870190013982,472.4409444,844.605,895.6683853750001,1800.0,2783.0
10761,8438.csv,7340.330168314849,3409.0,10994.19858547032,1.0,1000.0,3598.418,9000.0,196850.0
10762,836.csv,559.054,1.0,,559.054,559.054,559.054,559.054,559.054
10763,12245.csv,604.3939147969879,83.0,147.00014730221352,50.0,594.0,600.0,640.5,973.0
10764,188.csv,659.7256230555555,162.0,197.89982547399566,35.433,553.0135,600.0,777.25,1200.0
10765,6373.csv,938.9967505299608,51.0,232.89210621845538,625.98425133,793.306287,850.39369992,1062.9921249,1850.39
10766,11994.csv,186.38443826666665,6.0,194.9769588285056,39.3700787,94.488059025,129.92111805,153.5432361,575.0
10767,10452.csv,853.3960657121952,82.0,1256.5593871775345,75.0,220.0,500.0,895.0,7500.0
10768,2115.csv,624.0157473950001,2.0,826.8138338511563,39.3700787,331.69291304750004,624.0157473950001,916.3385817425001,1208.66141609
10769,4564.csv,2115.301180808318,44.0,3870.97291628051,98.0,668.7499994645,1075.0,2066.0,19200.0
10770,3784.csv,100.0,2.0,0.0,100.0,100.0,100.0,100.0,100.0
10771,407.csv,854.8308193956522,23.0,933.9531670730089,137.795,302.79527544999996,563.0,958.36614115,4330.708657
10772,1193.csv,10881.004372222224,9.0,7638.966920305523,1150.0,2800.0,12000.0,15600.0,20884.0
10773,8809.csv,1181.102361,1.0,,1181.102361,1181.102361,1181.102361,1181.102361,1181.102361
10774,12912.csv,3858.2677126,2.0,4676.926736935833,551.1811018,2204.7244072,3858.2677126,5511.811018,7165.3543234
10775,6824.csv,196850.0,1.0,,196850.0,196850.0,196850.0,196850.0,196850.0
10776,7284.csv,1155.0382757959414,3109.0,1735.0888431172245,3.937,393.700787,590.5511805,1181.102361,37800.0
10777,361.csv,495.9401574,4.0,169.3881925344673,314.9606296,374.0901574,496.9,618.75,675.0
10778,4955.csv,989.3307083,5.0,467.84212593101154,575.0,700.0,900.0,1000.0,1771.6535415
10779,5493.csv,2839.390064661765,34.0,3000.7141791610193,1.0,104.5,2297.04724295,4200.0,11908.9
10780,10863.csv,1033.6614166,6.0,820.8386191154849,300.0,449.507873825,866.1417314,1221.062991875,2519.6850368
10781,4941.csv,1240.15747905,1.0,,1240.15747905,1240.15747905,1240.15747905,1240.15747905,1240.15747905
10782,5487.csv,1366.6666666666667,3.0,115.47005383792515,1300.0,1300.0,1300.0,1400.0,1500.0
10783,4799.csv,631.692913175,4.0,398.0818574164738,39.3700787,600.393700175,793.700787,825.0,900.0
10784,10877.csv,737.6701967500001,14.0,526.0501689691338,39.3700787,403.5425,665.0,800.0,2240.0
10785,7290.csv,593.3395819784474,380.0,781.8710313711886,3.937,300.0,433.0708657,600.0,12000.0
10786,375.csv,490.59492513388886,18.0,274.971642778923,39.3700787,314.9606296,393.700787,644.6850387125,1141.7322823
10787,1187.csv,3313.0984845692687,63.0,4427.998402126382,39.3700787,698.25,1102.0,4881.8897588,20400.0
10788,413.csv,581.6533660325807,31.0,712.2954723995412,39.3700787,391.8503935,472.4409444,590.5511805,4300.0
10789,12906.csv,850.3081003954126,109.0,675.9738153529588,39.37,393.700787,590.5511805,1023.6220462,3500.0
10790,6830.csv,118.1102361,1.0,,118.1102361,118.1102361,118.1102361,118.1102361,118.1102361
10791,3790.csv,120.0,1.0,,120.0,120.0,120.0,120.0,120.0
10792,3948.csv,1400.0,1.0,,1400.0,1400.0,1400.0,1400.0,1400.0
10793,8835.csv,13323.42518349,4.0,23861.03048326872,39.3700787,684.842519675,2099.60629753,14738.188961345,49055.1180602
10794,6818.csv,356.25,4.0,377.6986232434532,100.0,100.0,212.5,468.75,900.0
10795,3960.csv,9000.0,2.0,4242.640687119285,6000.0,7500.0,9000.0,10500.0,12000.0
10796,10687.csv,677.5714285714286,7.0,480.68141117336654,400.0,425.0,550.0,596.5,1750.0
10797,4969.csv,424.80314917299995,4.0,148.2344895835717,236.2204722,359.055117744,436.220471996,501.968503425,590.5511805
10798,11599.csv,556.714045125,4.0,97.23502328067707,413.385,546.259635375,591.77559025,602.23,629.92
10799,12090.csv,5694.899774924285,70.0,3994.7764645508228,120.0,1338.25,6800.0,9000.0,11600.0
10800,1811.csv,1652.44,5.0,834.0562139328499,270.0,1500.0,2020.0,2110.0,2362.2
10801,9295.csv,387.46719133333335,6.0,254.6435772234811,50.0,173.42519675,492.12598375,590.5511805,600.0
10802,12084.csv,2482.650874297111,18.0,1640.0775986718638,100.0,2000.0,2349.999998674,2675.0,7874.01574
10803,1805.csv,525.0,1.0,,525.0,525.0,525.0,525.0,525.0
10804,9281.csv,346.55946953046873,192.0,403.5430853917848,5.07873,123.4375,290.0,400.0,3500.0
10805,349.csv,396.862808294639,134.0,272.63358714685455,50.0,196.8503935,354.3307083,557.79527545,2204.7244072
10806,10693.csv,3551.192544109375,32.0,3014.181199981065,200.0,680.0,3290.0,4410.0,9450.0
10807,3974.csv,3499.99999643,1.0,,3499.99999643,3499.99999643,3499.99999643,3499.99999643,3499.99999643
10808,8821.csv,1093.5,2.0,514.06662992262,730.0,911.75,1093.5,1275.25,1457.0
10809,8612.csv,927.0062985500001,5.0,359.7756908105452,300.0,956.69291241,1087.0,1110.23621934,1181.102361
10810,7521.csv,543.5,2.0,167.58430714121175,425.0,484.25,543.5,602.75,662.0
10811,12709.csv,839.17314761,20.0,156.83289571706325,393.700787,777.559054325,866.1417314,866.1417314,1102.3622036
10812,1150.csv,742.7077820687242,145.0,511.0786549821692,50.0,393.700787,599.999999388,984.2519675,3043.0
10813,13417.csv,1172.5,2.0,915.703281636579,525.0,848.75,1172.5,1496.25,1820.0
10814,5336.csv,733.3137911512888,45.0,657.8246933171364,3.0,251.96850368,600.0,1200.0,3813.0
10815,11200.csv,628800.0,2.0,220617.31573020283,472800.0,550800.0,628800.0,706800.0,784800.0
10816,3747.csv,302.45618017002084,192.0,377.21926022493477,5.118110231,100.0,100.0,440.0393699665,4200.0
10817,4028.csv,600.0,3.0,458.257569495584,100.0,400.0,700.0,850.0,1000.0
10818,11566.csv,674.3604996307416,24.0,353.58941998965537,62.5983,407.49999968635,590.5511805,994.0925,1516.0
10819,3021.csv,900.5008351099999,70.0,366.5375821473514,39.3700787,600.0,800.0,1200.0,2510.0
10820,4996.csv,861.6141727999999,3.0,346.90864997789373,625.0,662.5,700.0,979.9212592,1259.8425184
10821,10678.csv,354.3553148,8.0,374.3158822920246,100.0,231.25,275.0,275.0,1259.8425184
10822,5450.csv,922.2867544337362,182.0,325.63608499630817,39.3700787,757.5,850.0,1178.1478343475,1685.0
10823,6159.csv,837.5,2.0,17.67766952966369,825.0,831.25,837.5,843.75,850.0
10824,1636.csv,9270.138048998984,6095.0,9444.490107760017,2.0,4720.078735343,7200.0,10800.0,144000.0
10825,13371.csv,728.9088862285714,7.0,368.79200935057605,200.0,550.0,900.0,900.0,1102.3622036
10826,8174.csv,1639.2299349280702,114.0,1902.4784564436989,100.0,790.5511805,1511.0,1968.503935,19680.0
10827,7247.csv,3698.0,6.0,7026.443196952495,200.0,641.0,800.0,1550.0,18000.0
10828,1622.csv,5899.536540257565,2378.0,4362.28275224389,1.0,4000.0,6000.0,8000.0,120000.0
10829,13365.csv,873.8582675800001,10.0,386.8705061231024,400.0,612.5,699.01574765,1075.0,1500.0
10830,8160.csv,1207.9002623333333,6.0,930.5335003392478,200.0,571.8503935,923.700787,1990.0,2400.0
10831,7253.csv,715.9508905925001,20.0,224.8676493812066,393.700787,541.338582125,675.19616895,866.1417314,1318.895
10832,11572.csv,13786.5,4.0,13305.298931879233,300.0,4296.0,12659.0,22149.5,29528.0
10833,3035.csv,964.558424776,25.0,830.6141949029828,50.0,590.5511805,1062.9921249,1141.7322823,4200.0
10834,4982.csv,320.0,1.0,,320.0,320.0,320.0,320.0,320.0
10835,5322.csv,474.2991394114286,7.0,335.8064807317846,118.1102361,312.99186989,400.0,503.0,1170.0
10836,11214.csv,1384.5944995727273,11.0,1900.7831322074533,39.3700787,39.3700787,590.5511805,2012.0,5669.28
10837,3753.csv,1107.357261252,25.0,763.3984027514207,78.7401574,787.401574,866.14,1170.0,2952.7559025
10838,8606.csv,1299.2125971,1.0,,1299.2125971,1299.2125971,1299.2125971,1299.2125971,1299.2125971
10839,7535.csv,4275.653749453435,145.0,3957.8173329119486,100.0,1100.0,4000.0,7100.0,35560.0
10840,1144.csv,706.1380137361111,36.0,392.74412965191897,129.92125971,400.0,629.9212592,816.5,1575.0
10841,13403.csv,693.3333333333334,3.0,431.4317249963583,200.0,540.0,880.0,940.0,1000.0
10842,9518.csv,5183.8568359754545,11.0,14017.305674265146,180.0,305.51181086500003,393.700787,1000.0,47244.0
10843,2465.csv,1856.2216355690166,61.0,791.8935063984803,9.842519675,1500.0,1900.0,2300.0,3600.0
10844,10122.csv,5702.183288032454,53.0,13161.935057325694,31.0,400.0,590.5511805,1770.0,52952.7558515
10845,4014.csv,1352.6509181666668,3.0,330.7266804952075,1010.0,1193.97637725,1377.9527545,1523.97637725,1670.0
10846,12735.csv,2488.9842829527997,60.0,3684.6730701346173,5.0,778.0511805,1200.0,1860.0,14400.0
10847,6603.csv,3410.5992883369563,138.0,1616.3534046407167,39.3700787,2000.0,4200.0,4450.0,5400.0
10848,9530.csv,679.1675878039998,30.0,842.3146472613444,15.748,266.2401574,511.8110231,787.401574,4500.0
10849,6165.csv,695.3989252537705,61.0,287.78065492125336,40.0,600.0,700.786,850.0,1968.503935
10850,9256.csv,412.1272962666667,12.0,285.6800694903954,39.3700787,248.97047220000002,396.8503935,708.6614166,866.1417314
10851,12053.csv,540.8079596473552,121.0,202.28603454054772,102.362,452.755,472.4409444,590.5511805,1700.0
10852,8148.csv,496.75,4.0,233.5,380.0,380.0,380.0,496.75,847.0
10853,4772.csv,741.3385821249999,8.0,260.0394657630654,393.700787,567.913385375,688.97637725,984.2519675,1100.0
10854,2303.csv,1407.82480254875,8.0,905.3173958241135,196.8503935,567.9133852475,1701.7716527,1803.740156125,2900.0
10855,10644.csv,1092.094411764706,34.0,1332.9943472229847,60.0,209.5,625.0,1337.3025,6000.0
10856,10888.csv,265.7475,2.0,320.1461307161153,39.37,152.55875,265.7475,378.93625,492.125
10857,4766.csv,1065.5286838571428,7.0,1728.621684634677,39.0,39.3700787,314.9606296,1113.0,4800.0
10858,3009.csv,753.8003103358283,11130.0,459.64919138056564,2.755905509,472.4409444,629.9212592,984.25,10787.38
10859,2317.csv,1054.4705882352941,17.0,721.7256332609244,50.0,550.0,1020.0,1417.0,2600.0
10860,10650.csv,3481.419735809677,31.0,10722.721949525056,1.0,288.0,905.5118101,1140.0,60000.0
10861,5478.csv,1817.8114120559999,45.0,869.5059659353183,58.0,1457.0,1646.0,2000.0,4100.0
10862,6171.csv,778.7311702127661,47.0,318.6914828365133,100.0,650.0,744.093,850.0,2000.0
10863,9242.csv,455.11749999999995,4.0,174.18488805002573,236.22,354.33,492.125,592.9124999999999,600.0
10864,13359.csv,760.0,1.0,,760.0,760.0,760.0,760.0,760.0
10865,12047.csv,803.6036743666667,6.0,155.3916990917012,598.0,700.0,850.0,850.0,1023.6220462
10866,7509.csv,1022.75590505,2.0,165.80818918644886,905.5118101,964.1338575750001,1022.75590505,1081.377952525,1140.0
10867,12721.csv,340.69966242285716,35.0,281.36405606848956,10.0,10.0,314.9606296,600.0,1000.0
10868,1178.csv,3737.2953898189653,58.0,5518.742763857882,100.0,595.413385375,1212.5,4562.5,30300.0
10869,6617.csv,1434.8427348413636,22.0,816.4575344415539,100.0,994.188975625,1255.5118103549999,1865.07,3230.0
